,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cell_222,1.0245,1.6636,0.8416,1.9152,3.1973,6.5498,6.0864,4.8743,10.0827,9.1799,7.2090,11.4615,18.1081,27.3430,33.7281,31.3573,13.0382,13.2587,8.6279,18.2824,16.1528,8.9135,19.4524,39.2353,11.1274,28.5783,19.5724,33.2184,18.6961,17.0125,54.0032,12.7042,26.8041,25.9615,50.8214,29.3680,48.9106,18.8474,6.3185,29.4082,30.5945,41.4872,8.5970,18.4183,1.6583,29.1502,54.8177,31.9945,38.3677,9.5429,29.8413,65.4892,15.9960,69.3090,13.1001,39.1537,37.9053,53.2110,41.4088,37.2830,17.2907,23.2270,22.3817,30.3071,26.1617,2.5726,9.9183,65.3047,29.0922,2.6559,70.7600,27.8584,38.2674,9.9518,36.1122,72.8349,39.8391,86.3886,9.2886,19.0482,51.1979,119.1656,43.9142,124.4258,33.6468,67.5647,38.4378,22.7638,40.5774,11.6414,61.1430,22.7993,39.8918,58.1761,79.9772,18.6493,46.0244,40.4296,23.6893,45.1256
cell_223,1.1698,1.5697,0.8375,1.9906,2.6874,6.5507,6.1396,4.9967,10.2984,9.2392,6.9922,11.5203,18.6527,27.6292,33.5316,31.9844,13.0555,13.1928,8.1527,18.3550,16.4250,8.6408,19.5655,39.5352,11.1391,28.5501,20.3001,33.4470,18.9903,17.2687,54.2714,12.7386,27.6428,26.1325,51.2719,29.5493,48.9943,18.8209,5.9573,29.7455,30.5686,41.3780,8.6882,18.7875,1.6148,29.0991,54.6370,31.9557,38.7797,9.4152,29.8806,66.0676,15.8390,68.9869,12.7373,39.4949,38.3192,52.9148,41.2540,36.9245,17.5154,23.1728,22.6842,30.5461,26.4614,2.6527,10.0749,65.5894,28.7235,2.4954,70.1822,28.2670,38.1947,9.9664,35.8047,71.9340,40.0047,86.3863,9.3910,19.0201,50.4079,117.8763,43.7271,124.3081,33.6607,67.3487,38.1778,22.6553,41.0087,11.6242,61.0434,22.9914,40.2769,58.2683,79.2128,18.5558,45.8543,40.5755,23.9774,45.3631
cell_224,1.1242,1.6747,0.9958,1.8141,2.6707,6.4957,6.0323,4.7461,9.9459,8.9082,7.2745,11.0343,18.5545,27.9419,34.2264,31.9664,12.9542,13.6686,8.0614,18.5828,16.1330,9.1097,19.4973,39.6940,11.2561,29.1199,19.7213,33.3155,18.6923,17.1912,54.7138,12.8174,27.1532,26.1348,51.2586,29.8241,49.4425,18.9232,6.2942,29.5439,30.4437,42.1071,8.5780,18.5269,1.6329,29.5220,55.1059,31.8476,38.3870,9.7634,30.3034,65.9132,15.7439,69.6429,12.9419,39.2347,38.1401,53.2329,41.6770,37.2382,17.4650,23.3228,22.3388,30.1120,25.9930,2.4417,9.9900,65.8509,28.9172,2.8521,70.0016,27.7207,38.5825,9.6341,36.2479,72.0421,39.9928,86.5463,9.3493,19.2625,50.5645,118.2961,44.1892,123.9852,33.8523,67.4951,38.1397,22.4748,40.8873,11.2487,61.5720,23.0138,40.7482,58.8726,79.2375,18.3804,46.1273,39.6573,23.9323,45.5365
cell_225,1.1954,1.6973,0.8545,1.8238,3.0208,6.1682,5.9364,4.5062,9.8508,8.5912,6.8817,10.7587,17.8839,27.5131,33.8929,31.8945,12.4815,13.0065,8.2889,18.0327,15.9454,8.7228,18.7832,39.5640,11.3235,28.3210,19.0402,34.1422,18.3750,16.6430,54.7193,12.4167,27.3814,26.1278,51.9494,29.2135,49.0200,18.7141,5.8507,29.9676,30.0962,41.9900,8.8522,18.5733,1.8416,29.2125,55.0122,31.6617,38.4432,9.3665,29.7461,65.7938,15.5618,69.8727,12.8585,39.6762,37.9036,53.4277,41.0463,37.3848,17.5289,22.9064,22.2146,30.5366,25.8429,2.6068,9.9487,66.0673,28.4964,2.7242,70.2334,27.9111,38.0529,9.8205,36.1477,72.1743,40.2194,86.3394,8.9303,19.1958,50.7853,118.5281,44.4834,125.0722,33.4185,68.2415,37.9889,22.8055,40.7022,10.9461,61.2187,23.3537,40.7286,58.4186,79.4350,18.4587,46.3421,39.4051,24.2772,45.5628
cell_226,1.3189,1.7218,0.9225,2.0133,3.0028,6.6773,6.0875,5.0843,9.7543,8.7714,6.7660,10.8571,17.7012,26.9402,33.4380,31.3869,12.5190,12.7281,8.1294,17.6083,15.9749,8.6872,18.9250,39.2359,11.0979,27.7972,19.6834,32.7933,18.7383,16.9520,55.1031,12.4040,27.0381,25.2884,51.1928,29.7920,49.6779,18.8568,5.9574,29.4732,30.6803,41.1903,8.6653,18.7743,1.7116,28.7337,55.5230,32.3480,37.8299,9.4272,29.8080,66.4065,15.6086,68.2893,12.4687,38.7512,37.9724,53.7499,40.6749,36.4328,17.0137,21.9014,22.3690,30.0061,25.8047,2.6205,10.2473,66.5432,27.8189,2.6359,69.5469,27.6903,38.2271,10.0683,35.3627,71.9852,39.6518,86.4850,9.2661,18.6333,50.4058,117.7361,43.8053,124.9817,34.0443,67.1633,37.8902,22.5624,41.4007,10.9711,61.9256,22.9823,39.8231,57.4802,79.7384,18.2297,45.9999,39.8694,23.8462,44.5175
cell_227,1.2515,2.1206,1.2263,1.9614,3.1229,6.9156,6.4871,5.1291,10.2896,9.2942,7.4952,11.6176,18.0081,26.8714,33.7590,31.0326,13.3788,13.5298,8.6139,17.9296,16.1365,8.6761,18.9126,38.6919,10.9159,27.9519,19.5440,32.3687,18.5695,16.8006,53.6909,12.6041,27.0581,25.9706,50.1224,29.4635,49.1208,18.6202,6.3751,29.0664,30.3416,40.3419,8.7176,19.0617,1.5709,29.0971,55.1247,31.4503,37.3733,9.5015,29.8283,66.1534,15.8894,69.4487,13.1473,39.0954,37.5736,53.3245,40.7386,37.1663,17.5734,22.9121,22.0812,30.4330,25.8354,3.0554,10.0611,64.9451,28.7266,2.6668,70.0833,27.8720,38.1117,9.9497,36.6800,72.1857,39.5720,85.1633,9.3514,19.1313,50.7884,117.9238,43.9251,123.8450,33.4519,66.5972,37.5380,22.5111,39.9889,11.6282,61.0828,22.9788,38.5857,57.8318,78.7545,18.1029,45.3309,39.6269,24.1263,44.3299
cell_228,1.2716,1.8336,1.2147,2.1090,3.6638,6.7590,6.2934,5.1644,10.4986,9.4700,7.2729,11.9430,18.8063,27.6943,33.5444,31.7541,13.5690,13.6782,8.9720,18.8436,16.7928,9.1546,19.7097,39.3447,11.9252,29.3023,20.2410,33.2262,18.9939,18.1605,53.4852,13.3084,26.9654,26.0229,50.5043,29.9754,48.7208,18.8660,6.5275,29.3505,30.2413,41.3460,8.5111,18.6455,1.7098,29.0485,54.4232,32.2667,38.4587,9.8638,30.2406,65.1273,16.0275,68.6662,13.8888,39.2220,37.8196,52.3696,41.7680,36.7871,17.5302,23.2120,22.6398,30.8725,26.2137,2.8945,9.8727,64.8379,28.9691,2.8752,69.7164,28.1490,38.0210,10.4672,36.1804,71.6371,40.2897,85.9800,9.6424,19.6786,50.9081,117.6106,43.7462,124.2969,33.5141,65.8468,38.3624,22.5424,40.5490,11.7893,60.6122,22.5587,39.9070,57.3780,79.3305,19.1435,46.0663,39.7337,23.6421,45.0648
cell_229,1.0780,1.5922,1.0683,2.0557,3.5481,7.3093,7.0206,5.5674,10.9285,9.7993,7.4232,12.3287,19.5515,28.5492,34.1157,33.5171,13.8268,14.0707,8.8650,19.2571,17.0950,9.2496,20.7892,40.0879,11.5788,29.8510,21.1547,34.4140,19.9503,18.2640,54.5803,13.1220,28.3722,26.5642,52.6693,30.1443,49.0699,19.7220,6.4992,30.5515,30.7056,42.2647,9.0578,19.5071,1.7960,30.1293,54.9265,32.3875,39.9826,10.0248,30.4356,65.8772,16.9458,69.9733,13.1086,40.9154,38.8147,53.7715,42.5199,38.3528,17.7501,24.1940,24.2790,31.2622,27.2284,2.8611,10.7449,66.0492,29.1721,2.8610,69.8447,28.3667,38.3789,10.7246,36.3208,72.2656,40.1385,85.8882,9.7068,19.7199,50.8985,118.4555,44.4833,123.3209,34.3442,68.1159,38.5025,23.6942,41.6717,12.0401,61.1938,23.4392,41.1854,58.6115,79.0133,19.6123,46.8086,41.0838,24.3238,47.2786
cell_230,1.0660,1.6755,1.0001,1.7716,2.9589,7.0966,6.6726,5.4397,11.1650,10.3364,7.6258,12.8855,20.0534,29.9188,35.8214,34.2894,14.6194,14.4909,8.9174,19.7911,17.9067,9.4949,21.0774,41.2720,12.2115,31.0395,21.2570,35.1488,20.1497,19.2047,57.0050,13.5133,28.7902,27.9083,53.5527,31.8829,51.1472,19.7073,6.9366,31.2162,31.6580,43.4786,8.8964,19.6048,1.6778,30.6625,57.2116,33.0305,40.5984,10.1787,31.8607,67.7848,17.1079,71.6611,14.0944,41.1467,39.9047,55.2272,43.2236,38.6424,18.4558,25.1029,24.2366,31.8235,27.6887,2.6820,10.1889,68.3418,30.6037,2.7943,71.1886,29.5415,39.9542,11.0095,37.7435,73.1531,41.6718,88.6501,9.5640,20.6578,51.2512,119.2472,46.6201,125.8498,35.6202,69.7967,39.1259,24.0340,42.8247,12.1863,62.3834,23.9925,42.7263,60.9057,81.0478,20.1338,47.4593,40.9345,25.2717,48.0500
cell_231,1.0949,1.6322,1.0467,1.8123,2.6922,6.1188,5.8772,4.9493,10.2305,9.3702,7.1076,11.9990,20.0242,30.2508,36.2232,34.6179,13.7680,14.4982,8.6925,20.4717,17.3952,9.4692,21.6008,42.6723,12.3619,31.3251,21.2540,36.0061,20.3640,18.5344,58.3850,13.5449,28.9874,28.1583,55.6429,31.3604,51.7747,20.2801,6.3522,32.0885,32.0209,45.1695,9.3716,19.4779,1.7435,31.4960,57.5414,33.5066,41.9291,10.3926,31.5931,68.8212,16.9576,73.3872,13.7275,42.3047,40.7378,56.5624,44.7736,40.3390,18.5508,25.4756,24.5169,32.3479,27.8005,2.4549,10.6144,69.9917,30.7273,2.6732,73.6311,29.7494,40.4932,10.3870,38.3933,75.6368,42.7322,90.2293,9.6974,20.4943,53.2000,123.1312,47.2168,129.0644,35.8622,72.3488,40.2068,24.6170,43.4342,12.1757,64.0496,24.3145,43.9503,62.2234,82.8208,20.1365,48.5506,41.0885,25.1826,50.0133
cell_232,1.1606,1.6924,0.9841,1.7972,2.8613,6.3430,5.8361,4.6279,9.6726,8.4056,7.0768,10.9274,18.5477,28.8871,36.4175,33.5754,12.3947,13.4453,8.0152,18.9958,15.9950,8.7888,19.9250,42.6433,11.0543,29.3006,19.9937,36.3772,19.6280,16.6252,58.4656,12.4361,29.0044,27.6509,55.6809,30.6660,52.6936,19.8641,5.9729,31.5031,32.5522,44.6031,9.0799,19.6543,1.4952,31.4937,59.7204,34.1375,41.3465,9.5927,30.8580,70.5431,16.1428,74.1540,12.1986,41.5119,40.7408,57.7229,43.1900,39.6958,18.4410,23.8662,23.7797,31.1393,27.4441,2.6855,10.8306,72.1690,29.8720,2.6256,73.6300,30.1622,40.8492,9.5702,37.9360,76.3510,43.0569,92.1597,9.6006,19.4388,52.6920,124.1363,46.8865,132.5723,35.7751,73.2398,40.2519,24.1261,43.3184,11.3171,65.8876,24.5379,43.5976,63.3075,84.5142,19.0787,48.7580,41.5497,25.6418,49.1476
cell_233,1.1315,1.7837,0.8799,1.9237,3.0495,6.4734,6.2137,4.7079,9.9208,8.6337,6.9188,10.9094,17.7351,27.1929,35.2360,31.7646,12.5157,12.8143,8.1633,17.6556,15.7602,8.5493,18.6784,40.3808,11.2078,27.9907,19.0578,33.9480,18.4025,16.7230,57.6675,12.1329,27.6974,26.5925,52.6673,30.8102,52.2937,18.4247,5.8517,30.6448,31.5398,42.7039,8.6994,19.4093,1.5988,29.6548,58.9169,33.1698,38.4183,9.3584,30.9135,70.8925,15.4742,72.5996,12.7186,39.5267,39.8493,56.2404,41.6414,37.4379,17.5886,22.1387,21.9139,30.8756,26.2572,2.5458,9.8109,69.8171,29.5052,2.4775,74.5252,29.1845,39.9920,9.6879,37.3875,76.5502,41.9217,92.0232,9.0269,18.8129,53.7863,124.3939,46.2527,134.0230,34.7654,70.5799,39.8267,22.4735,42.7627,10.9029,65.3279,23.8906,40.6521,61.7122,84.4323,18.3490,48.5029,41.3605,24.6120,45.1973
cell_234,1.0662,1.8686,0.8281,1.9482,2.9626,6.8408,6.1726,5.0518,10.0695,8.9210,6.9185,11.0736,17.7791,27.1969,33.3481,30.9897,12.9122,12.9755,8.3909,17.6374,16.1533,8.6975,19.0860,38.9328,11.1569,28.3335,19.5634,32.5217,18.6140,17.0378,54.8445,12.8145,26.9323,25.5035,50.6556,30.1035,50.2825,18.6506,6.1524,29.2848,30.9431,41.2977,8.3593,18.3819,1.5066,28.6183,55.8372,32.5813,37.5259,9.3983,30.2168,67.9220,15.9765,70.6274,12.9399,39.8774,38.3188,54.3502,41.5076,37.6166,16.9667,22.6983,21.9259,31.1328,25.7002,2.4453,9.9987,66.3403,28.6640,2.6247,72.8715,27.4641,38.9614,10.2254,36.8254,75.2650,39.9198,88.6040,9.0122,19.1055,53.4445,123.7421,43.6563,129.9339,34.4307,67.7987,39.3325,22.6924,41.2430,11.0024,63.6290,22.5324,39.0050,59.0147,82.6026,18.2960,47.2709,41.1538,23.6025,44.3768
cell_235,1.2041,1.6658,1.0027,1.8251,2.8240,6.5489,6.0406,5.0194,10.2491,9.3869,7.1565,11.6684,18.2305,27.2999,33.8161,31.3388,13.2109,13.3032,8.5171,18.1020,16.5324,8.8853,19.2002,39.0158,11.0078,28.2406,19.9129,32.8978,18.7351,17.0117,53.6660,12.8469,26.9411,26.0653,50.9184,29.4694,48.9013,18.7476,6.4188,29.2635,30.1253,40.7706,8.5982,18.4698,1.6840,29.2238,54.3345,32.0766,38.1237,9.4374,29.9459,65.6626,16.1470,69.9399,13.5138,39.5429,37.5228,52.7919,41.2679,37.5404,17.1266,23.3840,22.3429,30.7375,26.5766,2.5923,9.9945,65.3648,28.5664,2.7909,70.2609,28.1631,38.0815,10.0422,36.8240,72.3560,39.5399,86.7666,9.1017,19.1292,51.1563,120.8246,43.6276,125.8985,33.5128,66.9215,38.0389,22.5935,40.3061,11.4224,60.7970,22.5976,39.5510,58.2060,80.3362,18.3233,45.6631,40.9594,23.8642,44.9186
cell_236,1.2753,1.8436,1.0025,2.0675,3.1789,6.3496,5.9910,4.8056,10.2300,8.8213,7.2418,11.3205,18.6780,27.6447,33.8269,31.9591,12.8413,13.5768,8.3533,18.8735,16.4201,9.0012,19.7299,39.5091,11.3633,28.7852,20.0677,32.9866,18.6493,17.2050,53.9051,12.7726,26.7167,25.9732,51.2254,29.2283,49.0067,18.8805,6.3110,29.6243,30.2365,41.6346,8.6397,18.7421,1.5721,29.0675,54.6921,31.7020,38.6471,9.8066,29.8470,65.4917,15.5340,69.2835,12.8483,39.2049,38.1562,52.8455,41.9174,36.7525,17.5009,23.0560,22.4364,30.3874,26.4046,2.7801,9.8256,65.8988,29.2075,2.6407,69.9996,28.3103,38.2584,9.8091,36.3078,71.7688,40.3108,86.6601,9.4419,19.0523,50.4542,117.7661,43.6979,124.1806,33.3503,66.6069,37.9002,22.6041,40.8653,11.3562,60.8098,23.0476,40.5824,57.9751,79.8123,18.3551,45.8044,39.7899,23.9112,45.2854
cell_237,1.0615,1.6979,1.0943,2.1378,3.2029,6.9352,6.4419,5.2616,10.2915,9.1618,7.3951,11.2934,18.3884,27.8703,33.8843,32.7199,13.0027,13.4877,8.2668,18.4794,16.1504,9.0814,19.7335,39.5190,11.2067,28.7534,19.9900,34.0608,19.1522,17.5271,54.1554,12.9979,27.7476,25.9462,51.6026,29.3210,49.5354,19.1604,6.4362,30.0998,30.5482,41.9478,8.8847,19.0066,1.7018,29.4690,55.4168,32.2095,38.7630,9.6593,29.7654,66.0387,15.9271,69.9345,12.7249,39.6440,38.1806,53.0874,41.4101,37.0497,17.5127,23.0287,22.6764,30.3381,26.1568,2.7518,10.4047,66.0006,28.7023,2.7828,70.1087,27.9393,38.2570,10.2441,35.6004,72.1981,39.6457,86.3863,9.2836,19.1494,50.5316,117.4110,44.2099,124.2233,34.1178,67.6965,38.4405,23.1449,40.8015,11.4642,61.6880,23.1824,40.4531,58.6886,79.2851,18.8528,46.4031,39.8453,24.3552,45.7659
cell_238,1.1282,1.5908,1.0646,1.9953,3.0921,6.9913,6.4277,5.2556,10.3740,9.5803,7.4871,11.9750,18.6592,28.1668,34.7998,32.5185,13.5810,13.6069,8.7750,18.8125,16.8595,9.1379,19.8437,40.0304,11.7946,28.9858,20.0397,33.7555,18.9703,17.6788,55.4296,12.8746,27.7912,26.8141,51.6023,30.4807,49.7641,18.8037,6.4912,30.5297,30.8871,41.6231,8.8837,19.0828,1.6608,29.9339,55.8670,32.1623,38.6766,9.7270,30.8174,66.7057,16.1690,70.3005,13.4051,39.7903,38.6031,54.0127,41.3090,37.3977,17.9894,23.9856,22.8304,30.6632,26.7319,2.6345,10.0546,66.0781,29.1978,2.5293,70.5272,28.3558,38.8131,10.3932,36.3735,72.4980,40.6505,87.4015,9.0486,19.6872,51.1695,118.3043,45.2700,124.9562,34.5269,68.3226,38.3043,23.1619,41.6481,11.4300,61.5114,23.5723,40.4715,59.0897,80.6839,19.1539,46.1182,40.3521,24.6846,45.9712
cell_239,1.0404,1.7499,0.8954,1.8819,2.9509,6.7691,6.2865,5.1656,10.4047,9.3622,7.5046,12.1388,18.8415,28.5450,34.9086,32.6185,13.8198,13.8209,8.7792,19.1989,16.7885,9.0321,20.1703,40.6467,11.7137,29.4071,20.5622,34.0038,19.6875,17.4888,55.6086,12.9375,27.7556,26.9497,52.6865,30.2605,49.9062,19.5281,6.3554,30.4664,31.7761,42.3509,8.9288,18.7994,1.6737,29.4770,55.8250,33.0154,39.5362,9.8432,30.8461,66.7001,16.8340,70.2930,13.6433,40.6956,39.0729,54.4168,42.5899,38.3655,18.1465,24.0355,23.3531,31.5659,26.7616,2.7267,10.4408,67.5838,29.7988,2.4237,71.5573,28.4084,39.2333,10.2457,37.3723,73.6379,41.3595,87.5222,9.5836,19.9272,51.5273,120.0954,45.0054,126.2390,34.8393,68.3354,38.7117,23.5101,41.6770,11.8671,62.7530,23.2877,41.3455,59.3056,81.1315,19.3028,46.9109,40.4085,24.2923,46.7106
cell_240,1.0733,1.7431,0.8061,1.9396,2.7474,6.4369,6.0358,4.8602,10.1179,9.1487,7.1451,11.5506,18.7987,28.4238,35.2379,32.6846,13.3443,13.6746,8.4939,19.1943,16.6891,9.0075,20.2315,41.1239,11.5517,29.9130,20.4102,34.4041,19.3529,17.6437,55.7249,13.1063,27.7048,27.0033,53.1247,30.1570,50.3701,19.5432,6.3950,30.6355,31.5442,42.9793,8.6424,19.1755,1.4493,30.0550,56.4442,32.9354,40.1147,9.7503,30.4921,68.2146,16.4119,71.2522,13.2754,40.0372,39.5059,55.0618,42.8458,37.8760,17.9573,23.6255,23.2031,31.1947,27.3187,2.4853,10.2802,68.2070,29.6536,2.5202,71.1812,29.2725,39.8261,9.9628,37.2193,73.5335,41.4667,88.1464,9.5834,19.6132,51.5611,120.2821,45.3722,126.9196,34.6205,69.0065,38.8919,23.5279,42.0783,11.6911,63.3446,23.6496,41.5350,60.3205,80.9862,19.1673,47.4307,40.6232,24.6929,46.9538
cell_241,1.0098,1.5651,0.9946,1.7350,2.9195,6.4110,5.9148,4.8076,9.8523,8.7434,7.0162,11.1717,18.3404,27.8103,34.9262,32.1463,12.5939,13.4300,8.2196,18.6411,16.2174,8.9396,19.3313,40.5647,11.1986,29.1428,19.6157,34.6579,19.0999,16.7761,55.8783,12.7454,28.0498,26.4307,53.2692,29.8601,50.6234,19.1561,6.2995,30.3300,31.3888,42.5583,8.7392,19.2285,1.5533,30.1146,56.7975,32.8203,39.7946,9.6836,30.1512,68.2801,15.7975,71.2943,12.7540,39.8291,39.1528,54.8756,42.0419,37.9187,17.7387,23.4399,22.7307,30.7145,26.8196,2.4708,10.2803,68.0223,29.5525,2.6003,72.5026,29.1858,39.4771,9.7807,36.6923,74.3372,41.1270,88.9604,9.3440,19.1118,51.6757,121.3824,45.2452,128.6429,34.5445,69.6966,39.1723,22.9949,41.9743,11.3130,63.2947,23.6290,41.1639,60.6438,81.7226,18.5976,47.4168,40.4692,24.6326,46.9857
cell_242,1.1770,1.4242,0.8533,1.8220,2.9418,6.4109,5.8822,4.5858,10.0244,8.9035,6.8583,11.1016,17.8770,27.2856,34.0257,31.7967,12.8026,12.9726,8.3103,17.7103,15.9784,8.5648,18.9447,39.2973,11.1016,28.2072,19.4216,33.7879,18.6926,16.8316,55.4983,12.1649,27.5172,26.4889,51.9422,30.2801,50.4965,18.4973,5.7418,29.8853,30.7193,41.7191,8.6803,18.8152,1.7723,28.9319,56.6820,32.3076,38.7099,9.3211,30.7093,68.2319,15.5760,70.2181,12.6364,39.3237,38.6775,54.9583,41.2559,37.1599,17.5145,22.7229,22.1949,30.3378,26.2133,2.5522,9.8066,67.6340,29.0457,2.5619,72.1120,28.1335,38.8201,9.7129,36.5806,73.9415,40.7869,88.9755,9.0823,19.1227,51.9039,120.8621,44.4463,128.2529,34.0076,68.2665,39.2746,22.7252,41.6003,11.0619,62.9913,23.3426,40.5480,59.4898,81.4798,18.3959,46.8153,40.5596,24.1710,45.7219
cell_243,1.2098,1.7906,0.8377,1.7055,2.8776,6.6245,5.8847,5.0413,10.0373,8.9420,6.7891,10.7912,18.0867,26.9328,33.2398,31.3212,12.5663,13.0854,8.1077,18.0793,15.9751,8.9751,19.0508,39.0259,11.0333,28.0617,19.7090,32.7216,18.5704,16.8272,54.7151,12.3828,27.0764,25.5272,50.8531,29.6120,49.6360,18.7750,5.9069,29.1438,30.6456,41.3753,8.3478,18.6472,1.7322,28.6664,55.5110,32.1648,38.0273,9.5888,30.1495,66.7243,15.7875,69.8426,12.4668,39.7574,38.4340,53.4756,41.7893,37.4170,17.1338,22.6262,22.2795,30.8720,25.5360,2.3770,9.8780,66.3354,28.5880,2.5213,71.1171,27.2444,38.2267,9.8609,36.3414,73.4737,39.6179,87.0532,9.1745,18.5717,51.6055,121.3008,43.7818,126.7250,33.9730,67.1053,38.3989,22.0953,41.2410,11.1839,62.4012,22.5008,39.6924,58.3695,80.0224,18.2228,46.2280,40.8585,23.4276,44.9347
cell_244,1.2092,1.6962,1.0470,2.0966,2.9618,6.4098,5.8513,4.5462,10.2668,8.9673,7.1861,11.5054,18.2144,27.1447,33.2291,31.7454,13.0955,13.4732,8.4979,17.7017,16.1063,8.9819,18.9080,38.3027,11.0235,27.8764,19.5684,32.6705,18.7395,16.5673,53.4630,12.4251,26.5823,26.2161,50.2811,29.2803,48.7482,18.7836,6.0925,28.7267,29.7919,40.9424,8.9251,18.3878,1.7752,28.9952,54.4591,31.4411,37.4771,9.7443,29.9956,65.7355,15.8793,69.3123,12.9424,39.5054,37.5698,52.9652,41.0869,36.6788,17.1553,23.1160,21.8297,30.4483,25.8556,2.6799,9.9356,65.2859,28.3838,2.7054,69.9423,28.2036,37.7695,9.9522,36.1779,71.8279,39.1804,86.5066,9.1281,19.0990,50.8739,118.6136,43.9572,124.7235,33.4461,66.5424,38.0475,22.4791,40.3809,11.3354,60.5031,23.2436,39.6146,58.1932,79.6049,18.1689,45.3782,39.8429,23.9382,44.4520
cell_245,1.1502,1.5660,1.0979,2.0329,3.1392,6.7932,6.3187,5.0938,10.0924,8.9770,6.9637,10.8689,18.5711,27.3754,33.4761,32.1132,12.5028,13.3276,8.3417,18.7572,16.2377,9.2871,19.6955,39.7586,11.3180,28.6578,19.9683,33.2866,18.8257,17.1498,53.5599,12.9153,26.9632,26.0610,50.4524,29.1264,48.7055,19.1194,5.8227,29.1978,30.0334,41.9244,8.8449,18.8130,1.6236,28.8821,54.8759,31.4366,38.1675,9.7737,29.2878,64.9270,15.6828,68.5524,12.7557,39.2429,38.0886,52.2107,41.7026,36.2967,17.3303,22.2841,22.5589,30.3746,26.0423,2.7173,10.0988,64.8879,28.1252,2.7076,69.5428,27.8873,37.9637,9.8731,35.4933,71.2446,39.8535,85.4016,9.3598,19.2554,50.2542,117.8603,43.9993,123.5795,33.2170,66.0788,37.7484,22.6094,40.6784,11.1955,60.4576,23.3294,40.3310,57.5833,78.5061,18.5363,45.4326,40.0919,24.2864,44.5309
cell_246,1.0116,1.5551,0.9487,1.7899,2.9988,7.0744,6.1704,4.9783,10.2359,9.3566,7.3232,11.9087,18.4323,27.9295,34.1335,32.5565,13.3316,13.4731,8.7519,18.1602,16.6210,8.9183,19.2457,39.4080,11.2605,28.5256,19.9149,33.7099,19.0281,17.4849,54.4581,12.6734,27.6665,26.5251,51.2649,29.7516,48.6889,18.8565,6.3802,29.4673,30.1731,42.0067,9.0807,19.1731,1.7062,29.1751,54.9439,31.4905,38.1228,9.5621,29.9931,65.2869,16.0363,69.5811,13.1543,39.1277,38.1875,52.8804,40.4289,36.8598,18.0540,23.5289,22.3910,30.2012,26.3549,2.9274,10.0055,64.8076,29.2098,2.7150,70.2569,28.0679,37.9128,10.2314,35.9319,72.1094,39.6146,85.7768,9.1796,19.8441,50.6969,116.6480,44.6891,123.3318,33.5869,67.5566,37.7343,23.2512,40.9709,11.3137,61.1411,23.5589,39.9527,58.6152,78.6271,18.8666,46.0254,39.8295,24.7520,45.1376
cell_247,1.2239,1.4856,0.8197,1.8275,2.8264,6.3803,5.8685,4.7831,10.4764,9.4967,6.8006,11.7136,18.8294,27.8870,34.1532,32.3510,13.4491,13.4877,8.6127,18.8497,16.8531,8.9222,20.0582,40.1507,11.4855,29.0326,20.4005,33.4416,18.9831,17.4896,55.2612,12.5388,27.1296,26.4548,51.8440,30.2095,49.2160,18.8028,5.9442,30.0838,30.3958,42.1577,8.4701,18.7353,1.6599,29.4895,55.3703,32.1186,39.3524,9.7426,30.6905,65.8930,16.2080,68.9989,13.1293,39.8633,38.8773,53.3971,41.9618,37.3677,17.9549,23.8497,23.1193,30.9622,26.3732,2.5197,9.9464,66.2858,29.2759,2.5083,70.2093,27.9784,38.0593,9.9632,36.4425,72.2365,40.5354,86.4713,9.4507,19.6337,50.6613,117.9962,45.1801,124.4314,33.8998,68.3643,38.9575,22.9547,41.8346,11.4309,61.2553,23.0324,40.7238,58.6571,79.6443,18.7947,45.9828,39.9035,23.8801,46.0737
cell_248,1.1619,1.5818,0.9595,1.8331,2.9934,6.6770,6.0060,5.0423,9.8822,8.7528,6.9610,11.0820,19.1550,28.0869,33.9378,32.5633,12.7041,13.6703,8.3201,18.7958,16.2509,9.1417,19.8128,39.9034,10.7941,29.1955,20.0795,33.8614,19.0811,17.2793,54.7843,12.7600,27.3700,26.2140,52.1564,29.4343,49.8890,19.5109,6.0528,29.7399,31.1641,42.5556,8.9088,18.7609,1.7309,29.1917,55.8065,32.3230,39.4436,9.7366,29.6774,66.5078,15.9825,70.4675,12.5439,40.1120,38.5710,54.0765,42.5799,37.7668,17.0910,23.0627,22.8709,30.6934,26.3183,2.6206,10.2952,67.2259,28.7527,2.6455,70.6032,28.1360,38.9558,9.7607,36.4983,72.6157,40.6747,86.8024,9.5998,19.2459,51.1412,119.3977,44.3140,124.8597,34.4134,68.4913,38.6373,22.9189,41.5536,11.5077,61.9656,23.1036,41.3388,59.6855,79.6639,18.5384,46.4006,40.4894,24.0917,46.3296
